image_id,path,label,source_dataset,generator_name,pool,split
genimage_adm_1_000249,data/normalized/genimage_adm/genimage_adm_1_000249.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000250,data/normalized/genimage_adm/genimage_adm_1_000250.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000251,data/normalized/genimage_adm/genimage_adm_1_000251.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000252,data/normalized/genimage_adm/genimage_adm_1_000252.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000253,data/normalized/genimage_adm/genimage_adm_1_000253.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000254,data/normalized/genimage_adm/genimage_adm_1_000254.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000255,data/normalized/genimage_adm/genimage_adm_1_000255.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000256,data/normalized/genimage_adm/genimage_adm_1_000256.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000257,data/normalized/genimage_adm/genimage_adm_1_000257.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000258,data/normalized/genimage_adm/genimage_adm_1_000258.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000259,data/normalized/genimage_adm/genimage_adm_1_000259.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000260,data/normalized/genimage_adm/genimage_adm_1_000260.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000261,data/normalized/genimage_adm/genimage_adm_1_000261.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000262,data/normalized/genimage_adm/genimage_adm_1_000262.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000263,data/normalized/genimage_adm/genimage_adm_1_000263.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000264,data/normalized/genimage_adm/genimage_adm_1_000264.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000265,data/normalized/genimage_adm/genimage_adm_1_000265.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000266,data/normalized/genimage_adm/genimage_adm_1_000266.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000267,data/normalized/genimage_adm/genimage_adm_1_000267.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000268,data/normalized/genimage_adm/genimage_adm_1_000268.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000269,data/normalized/genimage_adm/genimage_adm_1_000269.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000270,data/normalized/genimage_adm/genimage_adm_1_000270.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000271,data/normalized/genimage_adm/genimage_adm_1_000271.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000272,data/normalized/genimage_adm/genimage_adm_1_000272.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000273,data/normalized/genimage_adm/genimage_adm_1_000273.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000274,data/normalized/genimage_adm/genimage_adm_1_000274.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000275,data/normalized/genimage_adm/genimage_adm_1_000275.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000276,data/normalized/genimage_adm/genimage_adm_1_000276.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000277,data/normalized/genimage_adm/genimage_adm_1_000277.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000278,data/normalized/genimage_adm/genimage_adm_1_000278.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000279,data/normalized/genimage_adm/genimage_adm_1_000279.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000280,data/normalized/genimage_adm/genimage_adm_1_000280.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000281,data/normalized/genimage_adm/genimage_adm_1_000281.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000282,data/normalized/genimage_adm/genimage_adm_1_000282.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000283,data/normalized/genimage_adm/genimage_adm_1_000283.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000284,data/normalized/genimage_adm/genimage_adm_1_000284.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000285,data/normalized/genimage_adm/genimage_adm_1_000285.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000286,data/normalized/genimage_adm/genimage_adm_1_000286.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000287,data/normalized/genimage_adm/genimage_adm_1_000287.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000288,data/normalized/genimage_adm/genimage_adm_1_000288.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000289,data/normalized/genimage_adm/genimage_adm_1_000289.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000290,data/normalized/genimage_adm/genimage_adm_1_000290.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000291,data/normalized/genimage_adm/genimage_adm_1_000291.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000292,data/normalized/genimage_adm/genimage_adm_1_000292.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000293,data/normalized/genimage_adm/genimage_adm_1_000293.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000294,data/normalized/genimage_adm/genimage_adm_1_000294.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000295,data/normalized/genimage_adm/genimage_adm_1_000295.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000296,data/normalized/genimage_adm/genimage_adm_1_000296.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000297,data/normalized/genimage_adm/genimage_adm_1_000297.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000298,data/normalized/genimage_adm/genimage_adm_1_000298.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000299,data/normalized/genimage_adm/genimage_adm_1_000299.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000300,data/normalized/genimage_adm/genimage_adm_1_000300.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000301,data/normalized/genimage_adm/genimage_adm_1_000301.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000302,data/normalized/genimage_adm/genimage_adm_1_000302.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000303,data/normalized/genimage_adm/genimage_adm_1_000303.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000304,data/normalized/genimage_adm/genimage_adm_1_000304.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000305,data/normalized/genimage_adm/genimage_adm_1_000305.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000306,data/normalized/genimage_adm/genimage_adm_1_000306.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000307,data/normalized/genimage_adm/genimage_adm_1_000307.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000308,data/normalized/genimage_adm/genimage_adm_1_000308.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000309,data/normalized/genimage_adm/genimage_adm_1_000309.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000310,data/normalized/genimage_adm/genimage_adm_1_000310.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000311,data/normalized/genimage_adm/genimage_adm_1_000311.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000312,data/normalized/genimage_adm/genimage_adm_1_000312.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000313,data/normalized/genimage_adm/genimage_adm_1_000313.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000314,data/normalized/genimage_adm/genimage_adm_1_000314.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000315,data/normalized/genimage_adm/genimage_adm_1_000315.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000316,data/normalized/genimage_adm/genimage_adm_1_000316.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000317,data/normalized/genimage_adm/genimage_adm_1_000317.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000318,data/normalized/genimage_adm/genimage_adm_1_000318.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000319,data/normalized/genimage_adm/genimage_adm_1_000319.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000320,data/normalized/genimage_adm/genimage_adm_1_000320.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000321,data/normalized/genimage_adm/genimage_adm_1_000321.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000322,data/normalized/genimage_adm/genimage_adm_1_000322.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000323,data/normalized/genimage_adm/genimage_adm_1_000323.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000324,data/normalized/genimage_adm/genimage_adm_1_000324.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000325,data/normalized/genimage_adm/genimage_adm_1_000325.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000326,data/normalized/genimage_adm/genimage_adm_1_000326.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000327,data/normalized/genimage_adm/genimage_adm_1_000327.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000328,data/normalized/genimage_adm/genimage_adm_1_000328.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000329,data/normalized/genimage_adm/genimage_adm_1_000329.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000330,data/normalized/genimage_adm/genimage_adm_1_000330.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000331,data/normalized/genimage_adm/genimage_adm_1_000331.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000332,data/normalized/genimage_adm/genimage_adm_1_000332.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000333,data/normalized/genimage_adm/genimage_adm_1_000333.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000334,data/normalized/genimage_adm/genimage_adm_1_000334.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000335,data/normalized/genimage_adm/genimage_adm_1_000335.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000336,data/normalized/genimage_adm/genimage_adm_1_000336.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000337,data/normalized/genimage_adm/genimage_adm_1_000337.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000338,data/normalized/genimage_adm/genimage_adm_1_000338.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000339,data/normalized/genimage_adm/genimage_adm_1_000339.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000340,data/normalized/genimage_adm/genimage_adm_1_000340.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000341,data/normalized/genimage_adm/genimage_adm_1_000341.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000342,data/normalized/genimage_adm/genimage_adm_1_000342.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000343,data/normalized/genimage_adm/genimage_adm_1_000343.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000344,data/normalized/genimage_adm/genimage_adm_1_000344.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000345,data/normalized/genimage_adm/genimage_adm_1_000345.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000346,data/normalized/genimage_adm/genimage_adm_1_000346.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000347,data/normalized/genimage_adm/genimage_adm_1_000347.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000348,data/normalized/genimage_adm/genimage_adm_1_000348.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000349,data/normalized/genimage_adm/genimage_adm_1_000349.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000350,data/normalized/genimage_adm/genimage_adm_1_000350.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000351,data/normalized/genimage_adm/genimage_adm_1_000351.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000352,data/normalized/genimage_adm/genimage_adm_1_000352.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000353,data/normalized/genimage_adm/genimage_adm_1_000353.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000354,data/normalized/genimage_adm/genimage_adm_1_000354.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000355,data/normalized/genimage_adm/genimage_adm_1_000355.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000356,data/normalized/genimage_adm/genimage_adm_1_000356.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000357,data/normalized/genimage_adm/genimage_adm_1_000357.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000358,data/normalized/genimage_adm/genimage_adm_1_000358.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000359,data/normalized/genimage_adm/genimage_adm_1_000359.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000360,data/normalized/genimage_adm/genimage_adm_1_000360.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000361,data/normalized/genimage_adm/genimage_adm_1_000361.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000362,data/normalized/genimage_adm/genimage_adm_1_000362.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000363,data/normalized/genimage_adm/genimage_adm_1_000363.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000364,data/normalized/genimage_adm/genimage_adm_1_000364.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000365,data/normalized/genimage_adm/genimage_adm_1_000365.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000366,data/normalized/genimage_adm/genimage_adm_1_000366.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000367,data/normalized/genimage_adm/genimage_adm_1_000367.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000368,data/normalized/genimage_adm/genimage_adm_1_000368.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000369,data/normalized/genimage_adm/genimage_adm_1_000369.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000370,data/normalized/genimage_adm/genimage_adm_1_000370.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000371,data/normalized/genimage_adm/genimage_adm_1_000371.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000372,data/normalized/genimage_adm/genimage_adm_1_000372.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000373,data/normalized/genimage_adm/genimage_adm_1_000373.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000374,data/normalized/genimage_adm/genimage_adm_1_000374.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000375,data/normalized/genimage_adm/genimage_adm_1_000375.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000376,data/normalized/genimage_adm/genimage_adm_1_000376.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000377,data/normalized/genimage_adm/genimage_adm_1_000377.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000378,data/normalized/genimage_adm/genimage_adm_1_000378.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000379,data/normalized/genimage_adm/genimage_adm_1_000379.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000380,data/normalized/genimage_adm/genimage_adm_1_000380.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000381,data/normalized/genimage_adm/genimage_adm_1_000381.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000382,data/normalized/genimage_adm/genimage_adm_1_000382.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000383,data/normalized/genimage_adm/genimage_adm_1_000383.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000384,data/normalized/genimage_adm/genimage_adm_1_000384.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000385,data/normalized/genimage_adm/genimage_adm_1_000385.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000386,data/normalized/genimage_adm/genimage_adm_1_000386.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000387,data/normalized/genimage_adm/genimage_adm_1_000387.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000388,data/normalized/genimage_adm/genimage_adm_1_000388.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000389,data/normalized/genimage_adm/genimage_adm_1_000389.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000390,data/normalized/genimage_adm/genimage_adm_1_000390.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000391,data/normalized/genimage_adm/genimage_adm_1_000391.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000392,data/normalized/genimage_adm/genimage_adm_1_000392.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000393,data/normalized/genimage_adm/genimage_adm_1_000393.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000394,data/normalized/genimage_adm/genimage_adm_1_000394.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000395,data/normalized/genimage_adm/genimage_adm_1_000395.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000396,data/normalized/genimage_adm/genimage_adm_1_000396.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000397,data/normalized/genimage_adm/genimage_adm_1_000397.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000398,data/normalized/genimage_adm/genimage_adm_1_000398.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000399,data/normalized/genimage_adm/genimage_adm_1_000399.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000400,data/normalized/genimage_adm/genimage_adm_1_000400.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000401,data/normalized/genimage_adm/genimage_adm_1_000401.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000402,data/normalized/genimage_adm/genimage_adm_1_000402.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000403,data/normalized/genimage_adm/genimage_adm_1_000403.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000404,data/normalized/genimage_adm/genimage_adm_1_000404.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000405,data/normalized/genimage_adm/genimage_adm_1_000405.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000406,data/normalized/genimage_adm/genimage_adm_1_000406.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000407,data/normalized/genimage_adm/genimage_adm_1_000407.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000408,data/normalized/genimage_adm/genimage_adm_1_000408.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000409,data/normalized/genimage_adm/genimage_adm_1_000409.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000410,data/normalized/genimage_adm/genimage_adm_1_000410.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000411,data/normalized/genimage_adm/genimage_adm_1_000411.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000412,data/normalized/genimage_adm/genimage_adm_1_000412.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000413,data/normalized/genimage_adm/genimage_adm_1_000413.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000414,data/normalized/genimage_adm/genimage_adm_1_000414.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000415,data/normalized/genimage_adm/genimage_adm_1_000415.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000416,data/normalized/genimage_adm/genimage_adm_1_000416.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000417,data/normalized/genimage_adm/genimage_adm_1_000417.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000418,data/normalized/genimage_adm/genimage_adm_1_000418.jpg,1,genimage,adm,A,member_train
genimage_adm_1_000419,data/normalized/genimage_adm/genimage_adm_1_000419.jpg,1,genimage,adm,A,member_train
